Fragment,Count,Time (ms),Size (bytes)
Cross.table-name-molecularsequences,1,0,0
Cross.table-name-molecularsequences-json,1,0,0
Cross.table-name-molecularsequences-xml,1,0,0
Cross.table-name-namingsystems,1,0,0
Cross.table-name-namingsystems-json,1,1,0
Cross.table-name-namingsystems-xml,1,1,0
Cross.table-name-nutritionintakes,1,0,0
Cross.table-name-nutritionintakes-json,1,0,0
Cross.table-name-nutritionintakes-xml,1,1,0
Cross.table-name-nutritionorders,1,0,0
Cross.table-name-nutritionorders-json,1,0,0
Cross.table-name-nutritionorders-xml,1,0,0
Cross.table-name-nutritionproducts,1,0,0
Cross.table-name-nutritionproducts-json,1,1,0
Cross.table-name-nutritionproducts-xml,1,1,0
Cross.table-name-observationdefinitions,1,0,0
Cross.table-name-observationdefinitions-json,1,0,0
Cross.table-name-observationdefinitions-xml,1,0,0
Cross.table-name-observations,1,0,0
Cross.table-name-observations-json,1,0,0
Cross.table-name-observations-xml,1,1,0
Cross.table-name-operationdefinitions,1,0,0
Cross.table-name-operationdefinitions-json,1,0,0
Cross.table-name-operationdefinitions-xml,1,1,0
Cross.table-name-operationoutcomes,1,0,0
Cross.table-name-operationoutcomes-json,1,0,0
Cross.table-name-operationoutcomes-xml,1,0,0
Cross.table-name-organizationaffiliations,1,5,0
Cross.table-name-organizationaffiliations-json,1,6,0
Cross.table-name-organizationaffiliations-xml,1,6,0
Cross.table-name-organizations,1,0,0
Cross.table-name-organizations-json,1,0,0
Cross.table-name-organizations-xml,1,1,0
Cross.table-name-packagedproductdefinitions,1,1,0
Cross.table-name-packagedproductdefinitions-json,1,1,0
Cross.table-name-packagedproductdefinitions-xml,1,1,0
Cross.table-name-parameters,1,0,0
Cross.table-name-parameters-json,1,0,0
Cross.table-name-parameters-xml,1,0,0
Cross.table-name-patients,1,0,0
Cross.table-name-patients-json,1,0,0
Cross.table-name-patients-xml,1,1,0
Cross.table-name-paymentnotices,1,0,0
Cross.table-name-paymentnotices-json,1,0,0
Cross.table-name-paymentnotices-xml,1,0,0
Cross.table-name-paymentreconciliations,1,0,0
Cross.table-name-paymentreconciliations-json,1,0,0
Cross.table-name-paymentreconciliations-xml,1,0,0
Cross.table-name-people,1,0,0
Cross.table-name-people-json,1,1,0
Cross.table-name-people-xml,1,1,0
Cross.table-name-permissions,1,1,0
Cross.table-name-permissions-json,1,1,0
Cross.table-name-permissions-xml,1,1,0
Cross.table-name-plandefinitions,1,1,0
Cross.table-name-plandefinitions-json,1,1,0
Cross.table-name-plandefinitions-xml,1,1,0
Cross.table-name-practitionerroles,1,0,0
Cross.table-name-practitionerroles-json,1,0,0
Cross.table-name-practitionerroles-xml,1,0,0
Cross.table-name-practitioners,1,1,0
Cross.table-name-practitioners-json,1,1,0
Cross.table-name-practitioners-xml,1,1,0
Cross.table-name-procedures,1,1,0
Cross.table-name-procedures-json,1,1,0
Cross.table-name-procedures-xml,1,1,0
Cross.table-name-provenances,1,0,0
Cross.table-name-provenances-json,1,0,0
Cross.table-name-provenances-xml,1,1,0
Cross.table-name-questionnaireresponses,1,0,0
Cross.table-name-questionnaireresponses-json,1,0,0
Cross.table-name-questionnaireresponses-xml,1,0,0
Cross.table-name-questionnaires,1,0,0
Cross.table-name-questionnaires-json,1,0,0
Cross.table-name-questionnaires-xml,1,0,0
Cross.table-name-regulatedauthorizations,1,0,0
Cross.table-name-regulatedauthorizations-json,1,1,0
Cross.table-name-regulatedauthorizations-xml,1,1,0
Cross.table-name-relatedpeople,1,1,0
Cross.table-name-relatedpeople-json,1,1,0
Cross.table-name-relatedpeople-xml,1,1,0
Cross.table-name-requestorchestrations,1,1,0
Cross.table-name-requestorchestrations-json,1,1,0
Cross.table-name-requestorchestrations-xml,1,2,0
Cross.table-name-requirements,1,0,0
Cross.table-name-requirements-json,1,0,0
Cross.table-name-requirements-xml,1,1,0
Cross.table-name-researchstudies,1,0,0
Cross.table-name-researchstudies-json,1,0,0
Cross.table-name-researchstudies-xml,1,1,0
Cross.table-name-researchsubjects,1,0,0
Cross.table-name-researchsubjects-json,1,0,0
Cross.table-name-researchsubjects-xml,1,0,0
Cross.table-name-resources,1,0,0
Cross.table-name-resources-json,1,0,0
Cross.table-name-resources-xml,1,0,0
Cross.table-name-riskassessments,1,1,0
Cross.table-name-riskassessments-json,1,1,0
Cross.table-name-riskassessments-xml,1,1,0
Cross.table-name-schedules,1,0,0
Cross.table-name-schedules-json,1,0,0
Cross.table-name-schedules-xml,1,1,0
Cross.table-name-searchparameters,1,0,0
Cross.table-name-searchparameters-json,1,0,0
Cross.table-name-searchparameters-xml,1,1,0
Cross.table-name-servicerequests,1,0,0
Cross.table-name-servicerequests-json,1,1,0
Cross.table-name-servicerequests-xml,1,1,0
Cross.table-name-slots,1,0,0
Cross.table-name-slots-json,1,0,0
Cross.table-name-slots-xml,1,0,0
Cross.table-name-specimen,1,0,0
Cross.table-name-specimen-json,1,1,0
Cross.table-name-specimen-xml,1,1,0
Cross.table-name-specimendefinitions,1,0,0
Cross.table-name-specimendefinitions-json,1,0,0
Cross.table-name-specimendefinitions-xml,1,1,0
Cross.table-name-structuredefinitions,1,7,62052
Cross.table-name-structuredefinitions-json,1,11,62797
Cross.table-name-structuredefinitions-xml,1,13,62648
Cross.table-name-structuremaps,1,0,0
Cross.table-name-structuremaps-json,1,1,0
Cross.table-name-structuremaps-xml,1,1,0
Cross.table-name-subscriptions,1,0,0
Cross.table-name-subscriptions-json,1,0,0
Cross.table-name-subscriptions-xml,1,0,0
Cross.table-name-subscriptionstatuses,1,0,0
Cross.table-name-subscriptionstatuses-json,1,1,0
Cross.table-name-subscriptionstatuses-xml,1,1,0
Cross.table-name-subscriptiontopics,1,0,0
Cross.table-name-subscriptiontopics-json,1,0,0
Cross.table-name-subscriptiontopics-xml,1,1,0
Cross.table-name-substancedefinitions,1,1,0
Cross.table-name-substancedefinitions-json,1,1,0
Cross.table-name-substancedefinitions-xml,1,1,0
Cross.table-name-substancenucleicacids,1,0,0
Cross.table-name-substancenucleicacids-json,1,0,0
Cross.table-name-substancenucleicacids-xml,1,0,0
Cross.table-name-substancepolymers,1,0,0
Cross.table-name-substancepolymers-json,1,1,0
Cross.table-name-substancepolymers-xml,1,1,0
Cross.table-name-substanceproteins,1,0,0
Cross.table-name-substanceproteins-json,1,0,0
Cross.table-name-substanceproteins-xml,1,0,0
Cross.table-name-substancereferenceinformations,1,0,0
Cross.table-name-substancereferenceinformations-json,1,1,0
Cross.table-name-substancereferenceinformations-xml,1,1,0
Cross.table-name-substances,1,0,0
Cross.table-name-substances-json,1,0,0
Cross.table-name-substances-xml,1,0,0
Cross.table-name-substancesourcematerials,1,0,0
Cross.table-name-substancesourcematerials-json,1,0,0
Cross.table-name-substancesourcematerials-xml,1,0,0
Cross.table-name-supplydeliveries,1,1,0
Cross.table-name-supplydeliveries-json,1,1,0
Cross.table-name-supplydeliveries-xml,1,1,0
Cross.table-name-supplyrequests,1,0,0
Cross.table-name-supplyrequests-json,1,0,0
Cross.table-name-supplyrequests-xml,1,0,0
Cross.table-name-tasks,1,0,0
Cross.table-name-tasks-json,1,0,0
Cross.table-name-tasks-xml,1,0,0
Cross.table-name-terminologycapabilities,1,1,0
Cross.table-name-terminologycapabilities-json,1,1,0
Cross.table-name-terminologycapabilities-xml,1,1,0
Cross.table-name-testplans,1,0,0
Cross.table-name-testplans-json,1,0,0
Cross.table-name-testplans-xml,1,1,0
Cross.table-name-testreports,1,0,0
Cross.table-name-testreports-json,1,1,0
Cross.table-name-testreports-xml,1,1,0
Cross.table-name-testscripts,1,0,0
Cross.table-name-testscripts-json,1,1,0
Cross.table-name-testscripts-xml,1,1,0
Cross.table-name-transports,1,0,0
Cross.table-name-transports-json,1,0,0
Cross.table-name-transports-xml,1,1,0
Cross.table-name-valuesets,1,1,5912
Cross.table-name-valuesets-json,1,1,6037
Cross.table-name-valuesets-xml,1,2,6012
Cross.table-name-verificationresults,1,0,0
Cross.table-name-verificationresults-json,1,0,0
Cross.table-name-verificationresults-xml,1,1,0
Cross.table-name-visionprescriptions,1,1,0
Cross.table-name-visionprescriptions-json,1,1,0
Cross.table-name-visionprescriptions-xml,1,1,0
Cross.table-namingsystems,1,0,0
Cross.table-namingsystems-json,1,1,0
Cross.table-namingsystems-xml,1,1,0
Cross.table-nutritionintakes,1,0,0
Cross.table-nutritionintakes-json,1,1,0
Cross.table-nutritionintakes-xml,1,1,0
Cross.table-nutritionorders,1,0,0
Cross.table-nutritionorders-json,1,0,0
Cross.table-nutritionorders-xml,1,1,0
Cross.table-nutritionproducts,1,0,0
Cross.table-nutritionproducts-json,1,0,0
Cross.table-nutritionproducts-xml,1,0,0
Cross.table-observationdefinitions,1,0,0
Cross.table-observationdefinitions-json,1,0,0
Cross.table-observationdefinitions-xml,1,0,0
Cross.table-observations,1,0,0
Cross.table-observations-json,1,1,0
Cross.table-observations-xml,1,1,0
Cross.table-operationdefinitions,1,0,0
Cross.table-operationdefinitions-json,1,1,0
Cross.table-operationdefinitions-xml,1,1,0
Cross.table-operationoutcomes,1,0,0
Cross.table-operationoutcomes-json,1,1,0
Cross.table-operationoutcomes-xml,1,1,0
Cross.table-organizationaffiliations,1,0,0
Cross.table-organizationaffiliations-json,1,0,0
Cross.table-organizationaffiliations-xml,1,0,0
Cross.table-organizations,1,0,0
Cross.table-organizations-json,1,0,0
Cross.table-organizations-xml,1,1,0
Cross.table-packagedproductdefinitions,1,0,0
Cross.table-packagedproductdefinitions-json,1,0,0
Cross.table-packagedproductdefinitions-xml,1,0,0
Cross.table-parameters,1,0,0
Cross.table-parameters-json,1,0,0
Cross.table-parameters-xml,1,1,0
Cross.table-patients,1,0,0
Cross.table-patients-json,1,0,0
Cross.table-patients-xml,1,1,0
Cross.table-paymentnotices,1,0,0
Cross.table-paymentnotices-json,1,1,0
Cross.table-paymentnotices-xml,1,1,0
Cross.table-paymentreconciliations,1,0,0
Cross.table-paymentreconciliations-json,1,0,0
Cross.table-paymentreconciliations-xml,1,0,0
Cross.table-people,1,0,0
Cross.table-people-json,1,0,0
Cross.table-people-xml,1,0,0
Cross.table-permissions,1,0,0
Cross.table-permissions-json,1,1,0
Cross.table-permissions-xml,1,1,0
Cross.table-plandefinitions,1,1,0
Cross.table-plandefinitions-json,1,1,0
Cross.table-plandefinitions-xml,1,2,0
Cross.table-practitionerroles,1,0,0
Cross.table-practitionerroles-json,1,0,0
Cross.table-practitionerroles-xml,1,1,0
Cross.table-practitioners,1,0,0
Cross.table-practitioners-json,1,0,0
Cross.table-practitioners-xml,1,0,0
Cross.table-procedures,1,0,0
Cross.table-procedures-json,1,0,0
Cross.table-procedures-xml,1,1,0
Cross.table-provenances,1,0,0
Cross.table-provenances-json,1,0,0
Cross.table-provenances-xml,1,0,0
Cross.table-questionnaireresponses,1,0,0
Cross.table-questionnaireresponses-json,1,0,0
Cross.table-questionnaireresponses-xml,1,1,0
Cross.table-questionnaires,1,0,0
Cross.table-questionnaires-json,1,0,0
Cross.table-questionnaires-xml,1,1,0
Cross.table-regulatedauthorizations,1,0,0
Cross.table-regulatedauthorizations-json,1,0,0
Cross.table-regulatedauthorizations-xml,1,0,0
Cross.table-relatedpeople,1,0,0
Cross.table-relatedpeople-json,1,0,0
Cross.table-relatedpeople-xml,1,1,0
Cross.table-requestorchestrations,1,0,0
Cross.table-requestorchestrations-json,1,0,0
Cross.table-requestorchestrations-xml,1,1,0
Cross.table-requirements,1,1,0
Cross.table-requirements-json,1,1,0
Cross.table-requirements-xml,1,1,0
Cross.table-researchstudies,1,0,0
Cross.table-researchstudies-json,1,0,0
Cross.table-researchstudies-xml,1,0,0
Cross.table-researchsubjects,1,0,0
Cross.table-researchsubjects-json,1,1,0
Cross.table-researchsubjects-xml,1,1,0
Cross.table-resources,1,0,0
Cross.table-resources-json,1,1,0
Cross.table-resources-xml,1,1,0
Cross.table-riskassessments,1,0,0
Cross.table-riskassessments-json,1,0,0
Cross.table-riskassessments-xml,1,0,0
Cross.table-schedules,1,0,0
Cross.table-schedules-json,1,1,0
Cross.table-schedules-xml,1,1,0
Cross.table-searchparameters,1,0,0
Cross.table-searchparameters-json,1,1,0
Cross.table-searchparameters-xml,1,1,0
Cross.table-servicerequests,1,1,0
Cross.table-servicerequests-json,1,1,0
Cross.table-servicerequests-xml,1,1,0
Cross.table-slots,1,0,0
Cross.table-slots-json,1,1,0
Cross.table-slots-xml,1,1,0
Cross.table-specimen,1,0,0
Cross.table-specimen-json,1,0,0
Cross.table-specimen-xml,1,0,0
Cross.table-specimendefinitions,1,1,0
Cross.table-specimendefinitions-json,1,1,0
Cross.table-specimendefinitions-xml,1,1,0
Cross.table-structuredefinitions,1,9,62052
Cross.table-structuredefinitions-json,1,10,62797
Cross.table-structuredefinitions-xml,1,11,62648
Cross.table-structuremaps,1,0,0
Cross.table-structuremaps-json,1,0,0
Cross.table-structuremaps-xml,1,0,0
Cross.table-subscriptions,1,0,0
Cross.table-subscriptions-json,1,1,0
Cross.table-subscriptions-xml,1,1,0
Cross.table-subscriptionstatuses,1,0,0
Cross.table-subscriptionstatuses-json,1,0,0
Cross.table-subscriptionstatuses-xml,1,0,0
Cross.table-subscriptiontopics,1,0,0
Cross.table-subscriptiontopics-json,1,1,0
Cross.table-subscriptiontopics-xml,1,1,0
Cross.table-substancedefinitions,1,1,0
Cross.table-substancedefinitions-json,1,1,0
Cross.table-substancedefinitions-xml,1,2,0
Cross.table-substancenucleicacids,1,0,0
Cross.table-substancenucleicacids-json,1,0,0
Cross.table-substancenucleicacids-xml,1,0,0
Cross.table-substancepolymers,1,0,0
Cross.table-substancepolymers-json,1,0,0
Cross.table-substancepolymers-xml,1,0,0
Cross.table-substanceproteins,1,0,0
Cross.table-substanceproteins-json,1,1,0
Cross.table-substanceproteins-xml,1,1,0
Cross.table-substancereferenceinformations,1,1,0
Cross.table-substancereferenceinformations-json,1,1,0
Cross.table-substancereferenceinformations-xml,1,1,0
Cross.table-substances,1,1,0
Cross.table-substances-json,1,1,0
Cross.table-substances-xml,1,1,0
Cross.table-substancesourcematerials,1,0,0
Cross.table-substancesourcematerials-json,1,1,0
Cross.table-substancesourcematerials-xml,1,1,0
Cross.table-supplydeliveries,1,0,0
Cross.table-supplydeliveries-json,1,0,0
Cross.table-supplydeliveries-xml,1,1,0
Cross.table-supplyrequests,1,0,0
Cross.table-supplyrequests-json,1,0,0
Cross.table-supplyrequests-xml,1,1,0
Cross.table-tasks,1,0,0
Cross.table-tasks-json,1,1,0
Cross.table-tasks-xml,1,1,0
Cross.table-terminologycapabilities,1,1,0
Cross.table-terminologycapabilities-json,1,1,0
Cross.table-terminologycapabilities-xml,1,1,0
Cross.table-testplans,1,1,0
Cross.table-testplans-json,1,1,0
Cross.table-testplans-xml,1,1,0
Cross.table-testreports,1,0,0
Cross.table-testreports-json,1,1,0
Cross.table-testreports-xml,1,1,0
Cross.table-testscripts,1,0,0
Cross.table-testscripts-json,1,1,0
Cross.table-testscripts-xml,1,1,0
Cross.table-transports,1,1,0
Cross.table-transports-json,1,1,0
Cross.table-transports-xml,1,1,0
Cross.table-valuesets,1,2,5912
Cross.table-valuesets-json,1,3,6037
Cross.table-valuesets-xml,1,3,6012
Cross.table-verificationresults,1,1,0
Cross.table-verificationresults-json,1,1,0
Cross.table-verificationresults-xml,1,1,0
Cross.table-visionprescriptions,1,0,0
Cross.table-visionprescriptions-json,1,0,0
Cross.table-visionprescriptions-xml,1,0,0
Cross.valueset-list,1,0,6442
Cross.valueset-ref-all-list,1,2,47540
Cross.valueset-ref-list,1,2,47077
File.file,178,3,311862
Resource.contained-index,178,0,0
Resource.history,178,2,0
Resource.html,178,14,973753
Resource.ip-statements,178,53,23688
Resource.json-html,178,358,9061234
Resource.maturity,178,1,0
Resource.status,177,9,78942
Resource.ttl-html,178,379,13254840
Resource.validate,178,8,54920
Resource.xml-html,178,196,13589744
StructureDefinition.-typename,149,1,2072
StructureDefinition.adl,298,19,0
StructureDefinition.changes,149,0,0
StructureDefinition.class-table,149,105,1456908
StructureDefinition.crumbs,149,0,17763
StructureDefinition.ctxts,149,2,1341
StructureDefinition.dict,149,484,4797385
StructureDefinition.dict-active,149,354,4675870
StructureDefinition.dict-diff,149,102,2097267
StructureDefinition.dict-key,149,486,4900867
StructureDefinition.dict-ms,149,46,402322
StructureDefinition.diff,298,354,6464894
StructureDefinition.diff-bindings,298,148,2950066
StructureDefinition.diff-obligations,596,93,802494
StructureDefinition.eview,298,41,29204
StructureDefinition.example-list,149,6,0
StructureDefinition.example-list-all,149,21,230242
StructureDefinition.example-table,149,1,0
StructureDefinition.example-table-all,149,16,402230
StructureDefinition.expansion,149,331,770165
StructureDefinition.experimental-warning,149,1,0
StructureDefinition.grid,149,38,485091
StructureDefinition.header,149,34,97524
StructureDefinition.inv,149,5,79013
StructureDefinition.inv-diff,149,3,22191
StructureDefinition.inv-key,149,5,79013
StructureDefinition.json-schema,149,1,14602
StructureDefinition.maps,149,283,2775086
StructureDefinition.other-versions,149,0,0
StructureDefinition.pseudo-json,149,38,1025555
StructureDefinition.pseudo-ttl,149,0,14006
StructureDefinition.pseudo-xml,149,1,13559
StructureDefinition.sd-use-context,149,2,11324
StructureDefinition.search-params,149,274,33078
StructureDefinition.shex,149,0,13559
StructureDefinition.snapshot,298,442,11092407
StructureDefinition.snapshot-bindings,298,220,6060932
StructureDefinition.snapshot-by-key,298,443,11047896
StructureDefinition.snapshot-by-key-bindings,298,227,6038727
StructureDefinition.snapshot-by-key-obligations,298,51,401247
StructureDefinition.snapshot-by-mustsupport,298,190,2508695
StructureDefinition.snapshot-by-mustsupport-bindings,298,69,696298
StructureDefinition.snapshot-by-mustsupport-obligations,298,41,401247
StructureDefinition.snapshot-obligations,298,35,401247
StructureDefinition.span,15,3,48132
StructureDefinition.spanall,15,1,48177
StructureDefinition.summary,298,24,104016
StructureDefinition.summary-table,149,48,185019
StructureDefinition.testplan-list,149,4,0
StructureDefinition.testplan-table,149,4,0
StructureDefinition.testscript-list,149,4,0
StructureDefinition.testscript-table,149,6,0
StructureDefinition.tx,149,13,381379
StructureDefinition.tx-diff,149,6,203033
StructureDefinition.tx-diff-must-support,149,0,0
StructureDefinition.tx-key,149,6,381379
